#Gene	Name/Description	Isoforms	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
APAF1	APAF1	3	194.11	193.51	258.77
APBA3	APBA3	5	101.79	92.16	96.43
APBB1	APBB1	1	31.99	21.5	39.41
APBB1IP	APBB1IP	1	9.52	19.26	14.59
APBB2	APBB2	3	132.91	162.57	152.19
APBB3	APBB3	3	77.15	58.05	82.67
APC	APC	8	1044.63	1369.41	1236.77
APCDD1	APCDD1	1	142.09	114.11	268.24
APCS	APCS	1	5918.72	6181.74	11773.81
APEH	APEH	8	1035.17	969.48	534.86
APELA	APELA	2	446.01	508.17	494.85
APEX1	APEX1	3	199.63	236.45	217.13
APEX2	APEX2	2	101.74	94.17	116.26
APH1A	APH1A	2	442.41	424.99	402.97
APH1B	APH1B	4	231.38	245.02	161.97
API5	API5	7	567.51	661.75	615.78
APIP	APIP	1	159.09	201.55	149.23
APLF	APLF	2	364.65	376.1	439.45
APLNR	APLNR	3	163.47	137.31	115.39
APLP2	APLP2	11	955.77	991.71	759.43
APMAP	APMAP	11	3230.24	3293.97	2962.38
APOA1	APOA1	3	55298.7	69961.11	68484.14
APOA2	APOA2	2	7538.87	8575.4	7352.15
APOA5	APOA5	11	5386.88	6213.1	4935.37
APOA5_ZPR1	APOA5_ZPR1	4	1820.42	1805.93	1584.44
APOB	APOB	5	173835.24	184776.28	198427.17
APOC1	APOC1	4	20505.24	19173.21	21261.52
APOC2	APOC2	4	3736.64	4650.11	3328.4
APOC3	APOC3	5	15184.27	13039.12	9925.53
APOC4	APOC4	3	1880.1	2175.42	1788.79
APOE	APOE	2	22646.34	22598.68	20263.7
APOF	APOF	1	963.58	1072.43	747.61
APOH	APOH	16	37599.34	42414.85	36174.0
APOL6	APOL6	3	110.36	111.22	108.34
APOLD1	APOLD1	1	21.79	26.41	21.57
APOM	APOM	2	570.67	710.12	606.65
APOO	APOO	3	80.57	82.0	73.52
APOOL	APOOL	2	114.13	130.8	106.37
APOPT1	APOPT1	2	131.94	145.23	107.04
APP	APP	7	1675.55	1558.26	1905.31
APPBP2	APPBP2	5	428.85	456.16	473.8
APPL1	APPL1	8	271.98	345.53	391.46
APPL2	APPL2	8	209.83	166.73	123.84
APRT	APRT	1	182.86	177.14	154.9
APTX	APTX	3	80.42	71.89	75.12
AQP1	AQP1	1	100.52	86.26	89.57
AQP11	AQP11	1	90.67	79.57	60.07
AQP7	AQP7	1	25.1	20.07	28.25
AQP9	AQP9	9	14633.22	13126.8	6133.2
AQR	AQR	3	383.64	444.12	441.86
AR	AR	1	1788.42	1956.94	2815.75
ARAF	ARAF	4	317.02	246.8	221.65
ARAP1	ARAP1	2	219.03	175.49	207.08
ARAP2	ARAP2	2	37.15	40.84	34.49
ARAP3	ARAP3	4	84.04	104.32	71.05
ARCN1	ARCN1	3	1034.66	1341.91	1641.24
AREG	AREG	1	3.49	7.72	44.02
AREL1	AREL1	5	1893.29	1850.41	1135.78
ARF1	ARF1	6	871.76	949.62	1055.12
ARF3	ARF3	2	310.79	338.34	320.65
ARF4	ARF4	6	718.73	862.5	1015.56
ARF5	ARF5	1	72.86	86.2	61.66
ARF6	ARF6	1	187.52	204.19	229.04
ARFGAP1	ARFGAP1	2	239.94	254.1	196.53
ARFGAP2	ARFGAP2	12	864.15	901.0	794.64
ARFGAP3	ARFGAP3	11	1066.11	1092.71	1018.39
ARFGEF1	ARFGEF1	4	877.24	889.39	783.81
ARFGEF2	ARFGEF2	1	1057.03	1061.54	901.43
ARFGEF3	ARFGEF3	1	92.48	91.66	87.97
ARFIP1	ARFIP1	5	120.95	142.41	152.83
ARFIP2	ARFIP2	1	20.39	17.56	20.11
ARFRP1	ARFRP1	4	245.47	243.68	280.95
ARG1	ARG1	15	10381.62	10319.52	5351.41
ARGLU1	ARGLU1	8	1055.28	1140.9	1245.79
ARHGAP1	ARHGAP1	10	315.97	309.74	294.86
ARHGAP10	ARHGAP10	4	139.9	164.9	109.13
ARHGAP12	ARHGAP12	8	579.73	681.17	564.3
ARHGAP15	ARHGAP15	1	15.1	21.6	19.5
ARHGAP17	ARHGAP17	4	81.0	94.63	123.45
ARHGAP18	ARHGAP18	3	60.65	79.9	64.38
ARHGAP19	ARHGAP19	2	55.75	67.66	111.14
ARHGAP21	ARHGAP21	3	595.63	606.0	800.78
ARHGAP23	ARHGAP23	1	28.93	21.88	45.38
ARHGAP24	ARHGAP24	5	123.74	173.5	260.72
ARHGAP25	ARHGAP25	3	97.39	90.45	90.74
ARHGAP26	ARHGAP26	4	251.75	310.86	375.41
ARHGAP28	ARHGAP28	1	21.98	20.37	15.37
ARHGAP29	ARHGAP29	7	937.28	932.0	966.85
ARHGAP30	ARHGAP30	1	27.85	16.23	12.89
ARHGAP31	ARHGAP31	1	84.91	89.99	76.12
ARHGAP32	ARHGAP32	4	337.16	323.47	315.55
ARHGAP35	ARHGAP35	1	2027.1	2139.96	1962.56
ARHGAP39	ARHGAP39	2	26.55	25.59	23.83
ARHGAP4	ARHGAP4	1	15.65	18.52	23.91
ARHGAP42	ARHGAP42	1	181.11	175.21	245.15
ARHGAP45	ARHGAP45	2	79.77	72.92	61.6
ARHGAP5	ARHGAP5	3	870.02	973.73	945.69
ARHGAP9	ARHGAP9	1	57.27	50.76	73.98
ARHGDIA	ARHGDIA	3	284.49	255.43	314.48
ARHGDIB	ARHGDIB	1	86.16	95.73	98.4
ARHGEF1	ARHGEF1	3	118.12	115.57	111.48
ARHGEF10	ARHGEF10	1	18.18	23.52	13.96
ARHGEF10L	ARHGEF10L	4	278.29	288.52	226.79
ARHGEF11	ARHGEF11	3	165.23	140.65	152.17
ARHGEF12	ARHGEF12	3	1935.32	2170.07	1856.6
ARHGEF16	ARHGEF16	6	217.73	167.61	165.38
ARHGEF17	ARHGEF17	1	97.48	70.8	76.36
ARHGEF18	ARHGEF18	2	233.67	199.84	168.89
ARHGEF19	ARHGEF19	1	42.07	21.44	29.55
ARHGEF2	ARHGEF2	8	520.03	496.45	520.6
ARHGEF26	ARHGEF26	4	218.0	185.58	141.0
ARHGEF28	ARHGEF28	2	45.08	56.85	78.8
ARHGEF3	ARHGEF3	2	63.64	60.53	69.92
ARHGEF40	ARHGEF40	2	80.7	67.76	124.96
ARHGEF6	ARHGEF6	5	461.46	446.73	293.62
ARHGEF7	ARHGEF7	11	557.8	580.5	482.65
ARHGEF9	ARHGEF9	2	32.3	42.16	38.46
ARID1A	ARID1A	2	427.62	377.92	435.99
ARID1B	ARID1B	4	361.65	361.79	463.85
ARID2	ARID2	2	392.72	439.15	473.43
ARID3B	ARID3B	2	27.72	22.26	30.03
ARID4A	ARID4A	4	287.76	320.88	306.75
ARID4B	ARID4B	4	384.47	396.96	390.22
ARID5A	ARID5A	2	38.94	36.8	28.65
ARID5B	ARID5B	6	885.19	1217.17	1155.87
ARIH1	ARIH1	3	844.52	868.99	864.63
ARIH2	ARIH2	6	306.89	320.87	286.24
ARIH2OS	ARIH2OS	1	20.91	16.18	24.53
ARL1	ARL1	4	441.63	551.24	524.69
ARL10	ARL10	3	124.07	123.98	224.41
ARL13B	ARL13B	5	187.71	172.61	169.36
ARL14EP	ARL14EP	2	277.48	318.11	340.4
ARL15	ARL15	6	252.98	214.73	173.71
ARL16	ARL16	2	58.0	53.74	55.85
ARL2	ARL2	1	26.15	22.23	28.87
ARL2BP	ARL2BP	3	91.3	89.19	83.04
ARL3	ARL3	1	14.8	19.29	13.15
ARL4A	ARL4A	3	63.21	85.26	89.62
ARL4C	ARL4C	1	28.38	35.84	42.33
ARL4D	ARL4D	1	19.37	20.25	17.41
ARL5A	ARL5A	4	764.51	883.8	974.42
ARL5B	ARL5B	3	192.66	240.06	217.11
ARL6IP1	ARL6IP1	5	2555.86	2520.36	1475.54
ARL6IP4	ARL6IP4	1	48.05	46.33	54.83
ARL6IP5	ARL6IP5	4	142.44	144.01	125.33
ARL6IP6	ARL6IP6	2	80.21	89.69	77.18
ARL8A	ARL8A	2	34.33	35.45	52.67
ARL8B	ARL8B	3	294.85	290.91	289.76
ARMC1	ARMC1	1	145.91	152.54	144.23
ARMC10	ARMC10	3	64.09	82.55	68.5
ARMC10_LOC113259000	ARMC10_LOC113259000	1	10.78	6.35	16.86
ARMC4	ARMC4	1	93.8	106.6	110.07
ARMC5	ARMC5	1	20.26	16.46	11.08
ARMC6	ARMC6	2	22.76	20.1	22.25
ARMC7	ARMC7	1	44.8	31.6	31.14
ARMC8	ARMC8	5	241.03	261.01	279.18
ARMC9	ARMC9	2	39.21	42.02	52.66
ARMCX2	ARMCX2	1	15.3	15.43	12.19
ARMCX3	ARMCX3	2	41.1	40.1	30.11
ARMCX5	ARMCX5	1	202.49	165.96	129.5
ARMH1	ARMH1	1	35.32	36.68	31.92
ARMH3	ARMH3	4	174.44	169.85	166.45
ARMT1	ARMT1	5	280.24	264.56	187.66
ARNT	ARNT	10	1071.8	1022.88	1353.13
ARNT2	ARNT2	1	250.76	221.48	183.57
ARNT_CTSK	ARNT_CTSK	1	1162.69	1035.99	1380.61
ARNTL	ARNTL	4	90.62	95.61	100.12
ARPC1A	ARPC1A	6	523.76	598.9	525.76
ARPC1B	ARPC1B	1	95.18	91.2	109.8
ARPC2	ARPC2	2	496.31	558.07	601.31
ARPC3	ARPC3	2	325.31	351.41	321.14
ARPC4	ARPC4	3	351.79	405.84	373.63
ARPC5	ARPC5	2	315.77	350.48	368.23
ARPC5L	ARPC5L	2	84.95	74.4	93.25
ARPP19	ARPP19	5	433.45	506.28	490.61
ARRB1	ARRB1	3	294.88	275.52	248.65
ARRB2	ARRB2	2	47.52	59.5	36.98
ARRDC2	ARRDC2	2	56.95	51.03	55.75
ARRDC3	ARRDC3	10	1317.52	1398.27	1593.33
ARRDC4	ARRDC4	1	188.15	313.69	163.88
ARSA	ARSA	3	135.95	106.7	99.75
ARSB	ARSB	4	159.43	144.34	171.11
ARSD	ARSD	11	1166.94	1144.62	1067.67
ARSG	ARSG	2	72.77	56.37	47.78
ARSJ	ARSJ	2	40.11	39.33	30.16
ARSK	ARSK	1	66.7	79.85	69.55
ART4	ART4	1	146.6	160.43	155.76
ARV1	ARV1	1	79.14	50.93	70.78
ARVCF	ARVCF	2	64.16	51.32	82.58
AS3MT	AS3MT	15	2435.42	2292.44	1817.32
ASAH1	ASAH1	7	480.3	552.55	408.21
ASAP1	ASAP1	3	200.36	183.64	194.3
ASAP2	ASAP2	3	196.74	197.04	138.14
ASAP3	ASAP3	4	241.35	208.16	196.22
ASB1	ASB1	3	309.42	258.15	216.47
ASB13	ASB13	3	351.57	331.33	295.17
ASB3	ASB3	8	368.5	361.07	362.95
ASB4	ASB4	1	28.64	38.22	26.51
ASB6	ASB6	2	68.54	60.89	69.92
ASB7	ASB7	1	131.91	118.72	110.19
ASB8	ASB8	4	140.14	123.0	132.98
ASB9	ASB9	1	14.47	9.06	13.25
ASCC1	ASCC1	2	268.14	317.5	236.18
ASCC2	ASCC2	7	248.73	199.16	223.2
ASCC3	ASCC3	9	742.72	638.32	735.55
ASDURF	ASDURF	3	68.43	79.15	64.18
ASF1A	ASF1A	2	67.28	66.5	55.91
ASGR1	ASGR1	6	2420.88	2463.23	2250.74
ASGR2	ASGR2	6	1399.15	1185.0	1387.66
ASH1L	ASH1L	5	1347.63	1360.41	1451.97
ASH2L	ASH2L	6	175.28	177.52	193.79
ASIP	ASIP	1	39.88	35.82	36.67
ASL	ASL	12	9382.9	8404.61	4189.7
ASMTL	ASMTL	1	226.86	203.6	157.79
ASNA1	ASNA1	2	411.51	397.7	286.32
ASNS	ASNS	6	132.72	143.09	363.32
ASNSD1	ASNSD1	1	31.39	36.08	33.37
ASPA	ASPA	2	98.61	85.41	154.61
ASPDH	ASPDH	5	381.28	362.97	226.82
ASPG	ASPG	9	1130.24	956.74	1167.19
ASPH	ASPH	10	874.7	1044.38	1037.25
ASPM	ASPM	1	25.55	19.22	13.74
ASPN	ASPN	1	12.68	15.78	13.62
ASPRV1	ASPRV1	4	122.05	127.63	101.74
ASPSCR1	ASPSCR1	8	415.77	391.63	280.05
ASRGL1	ASRGL1	2	220.8	210.0	231.73
ASS1	ASS1	15	38312.06	34265.85	15401.37
ASTE1	ASTE1	3	37.53	29.42	56.26
ASXL1	ASXL1	5	360.29	276.46	291.07
ASXL2	ASXL2	3	511.11	473.75	469.88
ATAD1	ATAD1	3	410.69	437.06	349.48
ATAD2	ATAD2	1	64.36	46.16	41.1
ATAD2B	ATAD2B	1	345.45	402.17	373.91
ATAD5	ATAD5	1	9.73	14.67	15.49
ATE1	ATE1	5	279.42	280.11	232.72
ATF1	ATF1	4	159.09	169.92	191.0
ATF2	ATF2	15	604.37	601.15	680.01
ATF3	ATF3	2	57.24	183.44	427.97
ATF4	ATF4	1	428.57	548.87	587.46
ATF5	ATF5	2	1744.75	1529.35	4910.31
ATF6	ATF6	5	1189.08	1257.35	987.08
ATF6B	ATF6B	3	122.89	114.96	125.91
ATF7	ATF7	4	114.93	99.47	153.19
ATF7IP	ATF7IP	10	517.32	484.53	550.31
ATG10	ATG10	4	119.58	118.42	127.0
ATG101	ATG101	3	171.03	184.95	159.34
ATG12	ATG12	3	316.19	367.39	373.24
ATG13	ATG13	7	252.48	228.65	226.63
ATG14	ATG14	4	527.54	451.84	371.48
ATG16L1	ATG16L1	1	113.31	80.46	156.59
ATG16L1_SAG	ATG16L1_SAG	6	408.13	397.92	491.79
ATG2A	ATG2A	1	618.28	461.39	196.14
ATG2B	ATG2B	4	889.88	967.59	498.78
ATG3	ATG3	3	252.64	236.51	172.95
ATG4A	ATG4A	4	149.99	151.16	113.21
ATG4B	ATG4B	6	222.16	190.31	206.08
ATG4C	ATG4C	5	282.34	257.19	249.59
ATG4D	ATG4D	2	108.2	114.52	95.39
ATG5	ATG5	6	352.33	361.86	332.26
ATG7	ATG7	3	51.92	42.14	49.79
ATG9A	ATG9A	8	371.34	269.73	197.76
ATIC	ATIC	3	297.58	322.92	274.39
ATL2	ATL2	8	771.35	900.87	761.01
ATL3	ATL3	8	841.99	914.97	838.57
ATM	ATM	2	483.18	475.14	494.11
ATMIN	ATMIN	2	287.08	296.56	263.58
ATN1	ATN1	2	120.46	100.16	129.19
ATOH7	ATOH7	1	16.78	7.52	5.49
ATOH8	ATOH8	1	57.49	70.33	33.6
ATOX1	ATOX1	2	152.27	159.56	160.27
ATP10D	ATP10D	4	243.22	256.08	132.23
ATP11A	ATP11A	8	1033.78	813.59	416.98
ATP11B	ATP11B	6	1012.5	1055.2	1037.54
ATP11C	ATP11C	4	1018.95	1120.2	983.64
ATP13A1	ATP13A1	2	203.55	186.24	163.01
ATP13A2	ATP13A2	3	92.49	72.92	56.11
ATP13A3	ATP13A3	6	1792.49	1896.5	1616.87
ATP1A1	ATP1A1	5	1321.25	1207.75	1053.04
ATP1B1	ATP1B1	1	402.81	372.11	342.92
ATP1B2	ATP1B2	2	48.87	42.68	75.22
ATP23	ATP23	4	75.34	78.46	85.69
ATP2A1	ATP2A1	1	20.16	10.59	9.61
ATP2A2	ATP2A2	5	1423.08	1420.03	1254.16
ATP2A3	ATP2A3	3	53.57	62.43	37.75
ATP2B1	ATP2B1	5	759.63	767.0	636.91
ATP2B2	ATP2B2	3	556.0	411.59	723.23
ATP2B4	ATP2B4	1	19.48	6.06	5.95
ATP2C1	ATP2C1	9	718.9	893.56	1052.38
ATP5F1A	ATP5F1A	4	3567.03	3756.75	2894.87
ATP5F1B	ATP5F1B	10	4779.1	4895.44	2969.27
ATP5F1C	ATP5F1C	7	1095.06	1238.45	983.13
ATP5F1D	ATP5F1D	1	1004.9	977.33	927.72
ATP5F1E	ATP5F1E	2	1028.28	1175.12	948.76
ATP5IF1	ATP5IF1	1	688.2	807.05	555.21
ATP5MC1	ATP5MC1	3	467.29	492.9	401.54
ATP5MC2	ATP5MC2	3	628.59	688.22	663.5
ATP5MC3	ATP5MC3	6	807.24	911.83	784.44
ATP5MD	ATP5MD	2	338.34	426.22	296.34
ATP5ME	ATP5ME	1	252.59	255.35	235.85
ATP5MF	ATP5MF	2	410.61	495.77	353.76
ATP5MG	ATP5MG	2	658.09	719.72	629.16
ATP5MPL	ATP5MPL	3	433.24	501.32	409.46
ATP5PB	ATP5PB	2	1602.61	1827.71	1401.82
ATP5PD	ATP5PD	2	1533.9	2050.53	1479.23
ATP5PF	ATP5PF	6	492.08	471.73	428.58
ATP5PO	ATP5PO	5	1532.74	1709.99	1181.35
ATP6	ATP6	1	128875.51	119635.88	100911.82
ATP6AP1	ATP6AP1	2	345.92	319.64	232.74
ATP6AP2	ATP6AP2	3	546.89	589.9	458.53
ATP6V0A1	ATP6V0A1	11	771.15	668.68	630.87
ATP6V0A2	ATP6V0A2	1	252.21	334.29	257.78
ATP6V0B	ATP6V0B	1	221.89	212.73	136.47
ATP6V0C	ATP6V0C	1	406.12	359.05	351.74
ATP6V0D1	ATP6V0D1	4	531.97	465.28	398.16
ATP6V0E1	ATP6V0E1	1	260.44	274.69	227.03
ATP6V0E2	ATP6V0E2	1	53.15	50.7	47.09
ATP6V1A	ATP6V1A	6	369.39	410.17	335.57
ATP6V1B2	ATP6V1B2	4	514.59	508.22	456.86
ATP6V1C1	ATP6V1C1	5	211.94	249.55	206.1
ATP6V1E1	ATP6V1E1	2	329.24	336.25	287.59
ATP6V1F	ATP6V1F	1	55.57	56.17	58.56
ATP6V1G1	ATP6V1G1	2	184.96	207.99	197.05
ATP6V1H	ATP6V1H	5	373.36	386.92	355.51
ATP7A	ATP7A	2	98.16	115.35	108.98
ATP7B	ATP7B	3	346.85	312.78	158.48
ATP8A1	ATP8A1	3	151.39	119.74	81.81
ATP8B1	ATP8B1	2	1031.21	1203.78	1046.29
ATP8B2	ATP8B2	4	140.57	140.31	227.38
ATP8B3	ATP8B3	1	14.64	11.27	12.44
ATP8B4	ATP8B4	1	34.7	44.38	36.68
ATP9A	ATP9A	2	661.84	675.43	806.17
ATP9B	ATP9B	10	640.34	603.34	652.63
ATPAF1	ATPAF1	1	571.01	615.89	550.65
ATPAF2	ATPAF2	3	97.07	85.78	75.21
ATR	ATR	4	213.78	226.42	292.37
ATRAID	ATRAID	3	383.48	388.11	332.65
ATRIP	ATRIP	1	41.94	60.89	58.8
ATRN	ATRN	5	2167.95	2299.24	2041.94
ATRNL1	ATRNL1	2	45.61	52.95	34.79
ATRX	ATRX	9	776.46	803.43	868.06
ATXN1	ATXN1	5	707.54	756.16	1423.66
ATXN10	ATXN10	3	677.23	675.49	700.84
ATXN1L	ATXN1L	2	318.26	325.66	358.81
ATXN2	ATXN2	5	375.34	332.82	440.15
ATXN2L	ATXN2L	5	194.79	143.76	148.22
ATXN3	ATXN3	7	376.58	439.73	284.33
ATXN7	ATXN7	5	537.06	506.81	624.5
ATXN7L1	ATXN7L1	2	54.8	40.35	62.63
ATXN7L3	ATXN7L3	3	139.76	144.18	171.4
ATXN7L3B	ATXN7L3B	2	603.07	630.24	710.79
AUH	AUH	6	513.29	473.33	406.25
AUP1	AUP1	6	412.21	433.92	340.41
AUP1_DQX1	AUP1_DQX1	1	129.26	125.24	72.11
AURKAIP1	AURKAIP1	3	162.11	155.4	124.97
AUTS2	AUTS2	1	532.8	425.42	507.59
AVEN	AVEN	2	163.78	190.41	136.27
AVIL	AVIL	1	14.81	6.78	20.54
AVL9	AVL9	2	495.16	505.22	457.13
AVPI1	AVPI1	3	284.1	237.05	240.13
AVPR1A	AVPR1A	1	157.22	221.99	296.55
AXIN1	AXIN1	3	242.72	204.99	168.4
AXIN2	AXIN2	1	38.24	30.0	20.83
AXL	AXL	3	195.56	179.77	126.5
AZGP1	AZGP1	3	3594.95	3308.28	2954.87
AZI2	AZI2	3	234.73	283.08	240.72
AZIN1	AZIN1	8	425.37	428.24	397.96
B2M	B2M	4	9678.5	11252.73	7708.19
B3GALNT2	B3GALNT2	1	325.38	329.7	308.79
B3GALT2	B3GALT2	1	22.69	25.31	20.69
B3GALT4_RPS18	B3GALT4_RPS18	1	20.41	24.82	37.68
B3GALT6	B3GALT6	1	77.46	67.99	61.54
B3GAT3	B3GAT3	2	166.22	178.92	183.73
B3GLCT	B3GLCT	2	73.79	74.79	88.16
B3GNT2	B3GNT2	3	58.38	88.32	78.15
B3GNT2_LOC113268344	B3GNT2_LOC113268344	1	158.3	146.69	156.52
B3GNTL1	B3GNTL1	2	146.65	134.58	183.58
B4GALT1	B4GALT1	2	279.7	268.26	513.01
B4GALT2	B4GALT2	1	20.92	23.06	38.91
B4GALT3	B4GALT3	3	142.49	108.56	125.89
B4GALT4	B4GALT4	1	18.68	19.77	18.42
B4GALT5	B4GALT5	1	132.39	141.6	160.13
B4GALT6	B4GALT6	1	237.86	298.41	206.82
B4GALT7	B4GALT7	4	82.0	78.81	85.19
B4GAT1	B4GAT1	1	110.18	89.82	75.58
B9D1	B9D1	1	13.49	15.72	10.93
B9D2	B9D2	1	18.23	17.96	14.0
BABAM1	BABAM1	4	276.83	279.41	248.02
BABAM2	BABAM2	3	138.19	162.52	153.09
BACE1	BACE1	1	529.37	461.63	503.34
BACE2	BACE2	1	55.9	46.56	39.04
BACH1	BACH1	2	660.0	754.41	715.15
BACH2	BACH2	1	12.37	10.99	27.95
BAD	BAD	1	63.15	52.6	40.43
BAG1	BAG1	2	499.46	503.99	392.22
BAG4	BAG4	2	126.02	135.38	109.51
BAG5	BAG5	3	237.49	266.75	397.52
BAG6	BAG6	8	371.56	353.36	324.79
BAHCC1	BAHCC1	1	59.95	41.91	62.77
BAHD1	BAHD1	2	64.9	48.95	38.45
BAIAP2	BAIAP2	4	113.18	99.49	90.06
BAIAP2L1	BAIAP2L1	4	438.21	496.48	545.7
BAIAP2L2	BAIAP2L2	1	29.18	17.58	19.56
BAMBI	BAMBI	2	108.34	133.85	142.07
BANF1	BANF1	1	207.9	210.83	293.76
BANK1	BANK1	3	80.59	86.97	74.76
BANP	BANP	2	35.14	29.4	36.0
BAP1	BAP1	2	264.67	221.21	225.01
BARD1	BARD1	2	59.3	54.61	46.34
BASP1	BASP1	2	151.68	129.85	294.98
BATF2	BATF2	1	22.69	33.23	36.45
BAZ1A	BAZ1A	5	292.54	365.79	244.43
BAZ1B	BAZ1B	2	661.83	728.81	756.04
BAZ2A	BAZ2A	7	394.93	355.13	529.15
BAZ2B	BAZ2B	13	866.48	1014.73	1172.72
BBIP1	BBIP1	2	18.68	41.77	42.79
BBOX1	BBOX1	5	604.74	957.22	910.67
BBS1	BBS1	1	35.87	34.12	42.38
BBS10	BBS10	2	60.5	60.51	66.69
BBS12	BBS12	2	73.04	67.3	96.08
BBS2	BBS2	5	183.64	184.45	169.97
BBS4	BBS4	12	573.97	497.62	594.09
BBS7_CCNA2	BBS7_CCNA2	1	14.9	11.18	26.08
BBS9	BBS9	1	78.34	67.29	62.49
BBX	BBX	7	456.48	504.96	403.62
BCAM	BCAM	1	77.57	86.0	111.59
BCAP29	BCAP29	1	358.15	329.64	372.62
BCAP31	BCAP31	2	790.7	799.85	597.06
BCAR1	BCAR1	4	152.55	145.81	228.78
BCAR3	BCAR3	4	388.17	364.8	505.67
BCAS2	BCAS2	1	104.71	115.26	100.61
BCAS3	BCAS3	9	566.8	527.07	412.94
BCCIP	BCCIP	4	175.05	212.46	234.19
BCDIN3D	BCDIN3D	2	79.73	77.03	85.79
BCHE	BCHE	1	56.65	62.63	49.2
BCKDHA	BCKDHA	3	319.95	260.28	166.97
BCKDHB	BCKDHB	9	752.36	652.89	311.49
BCKDK	BCKDK	1	80.16	52.66	73.22
BCL10	BCL10	2	121.81	125.83	115.82
BCL2	BCL2	2	42.68	37.28	39.52
BCL2L1	BCL2L1	5	88.27	102.03	106.75
BCL2L11	BCL2L11	7	82.35	83.86	184.82
BCL2L13	BCL2L13	8	547.17	584.82	465.4
BCL2L14	BCL2L14	1	21.61	20.6	14.54
BCL2L2	BCL2L2	1	80.2	88.8	101.85
BCL2L2_PABPN1	BCL2L2_PABPN1	1	35.86	37.27	29.27
BCL3	BCL3	1	38.98	17.26	28.33
BCL6	BCL6	6	516.88	482.99	590.65
BCL7A	BCL7A	1	34.18	29.52	30.62
BCL7B	BCL7B	3	74.83	64.09	67.56
BCL7C	BCL7C	1	17.8	17.55	26.09
BCL9	BCL9	1	24.14	17.38	34.7
BCL9L	BCL9L	3	141.57	105.05	185.92
BCLAF1	BCLAF1	14	1263.39	1500.01	1612.72
BCLAF3	BCLAF3	3	81.89	93.19	106.68
BCO1	BCO1	6	524.14	425.71	560.77
BCOR	BCOR	4	89.25	79.75	161.26
BCORL1	BCORL1	1	37.08	21.95	19.96
BCR	BCR	1	221.35	205.78	202.23
BDH1	BDH1	4	528.67	808.69	921.12
BDP1	BDP1	2	726.13	899.78	856.28
BECN1	BECN1	8	282.62	280.85	297.95
BEND7	BEND7	2	81.34	84.11	69.14
BET1	BET1	2	120.44	119.26	118.58
BET1L	BET1L	6	321.69	340.38	325.25
BEX4	BEX4	1	47.51	53.83	81.02
BEX5	BEX5	1	19.37	18.9	14.16
BFAR	BFAR	7	502.62	491.44	311.27
BGN	BGN	1	468.36	343.17	345.74
BHLHB9	BHLHB9	5	116.68	122.71	96.93
BHLHE40	BHLHE40	4	161.3	204.82	592.74
BHLHE41	BHLHE41	1	31.15	25.08	14.15
BHMT	BHMT	8	30927.23	33300.03	20789.35
BHMT2	BHMT2	12	7920.61	9097.68	8666.75
BICC1	BICC1	1	19.9	25.11	21.49
BICD2	BICD2	3	360.41	352.09	273.55
BICRA	BICRA	1	106.99	86.54	85.09
BICRAL	BICRAL	4	137.53	117.67	142.93
BID	BID	4	543.67	612.31	381.44
BIN1	BIN1	4	185.74	196.66	116.99
BIN2	BIN2	2	81.9	93.33	47.7
BIN3	BIN3	4	89.62	94.94	112.71
BIRC2	BIRC2	6	353.27	384.43	418.99
BIRC6	BIRC6	8	2362.46	2421.93	2625.01
BLCAP	BLCAP	3	128.94	135.91	169.56
BLM	BLM	1	31.43	38.06	47.46
BLMH	BLMH	4	377.0	411.23	356.39
BLOC1S1	BLOC1S1	3	408.62	403.43	319.97
BLOC1S2	BLOC1S2	1	102.7	97.33	103.01
BLOC1S2_CWF19L1	BLOC1S2_CWF19L1	1	15.27	30.49	12.21
BLOC1S3	BLOC1S3	1	38.84	31.18	30.64
BLOC1S4	BLOC1S4	1	31.87	24.05	46.62
BLOC1S5	BLOC1S5	2	93.59	94.53	117.0
BLOC1S6	BLOC1S6	3	57.32	71.22	78.13
BLVRA	BLVRA	6	298.6	283.57	312.21
BLVRB	BLVRB	3	895.55	877.95	445.79
BLZF1	BLZF1	1	142.72	146.84	149.93
BMF	BMF	3	111.77	100.39	57.29
BMI1	BMI1	3	72.4	87.47	84.74
BMP1	BMP1	3	457.44	357.07	375.1
BMP10	BMP10	1	183.96	189.08	164.02
BMP2	BMP2	1	26.47	31.14	14.21
BMP2K	BMP2K	2	354.1	379.49	311.77
BMP4	BMP4	2	226.76	232.37	99.22
BMP5	BMP5	3	70.25	80.45	67.05
BMP6	BMP6	1	10.77	18.03	8.74
BMPER	BMPER	1	26.33	50.39	21.42
BMPR1A	BMPR1A	4	338.11	402.31	413.6
BMPR2	BMPR2	2	1592.2	1601.04	1808.13
BMS1	BMS1	4	200.59	214.38	242.09
BMT2	BMT2	1	105.73	112.81	93.62
BNIP1	BNIP1	6	147.71	156.04	196.29
BNIP2	BNIP2	5	450.11	511.82	446.41
BNIP3	BNIP3	7	988.48	1009.86	729.21
BNIP3L	BNIP3L	3	172.18	165.45	145.56
BOC	BOC	1	17.85	15.91	20.2
BOD1	BOD1	1	54.17	58.08	52.29
BOD1L1	BOD1L1	1	539.11	526.79	584.32
BOK	BOK	2	155.82	158.76	149.26
BOLA1	BOLA1	1	191.53	189.0	132.93
