#Gene	Name/Description	Isoforms	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
ERBIN	ERBIN	6	1142.44	1276.94	952.03
ERC1	ERC1	3	340.48	297.46	460.63
ERCC1	ERCC1	2	55.8	52.7	43.73
ERCC2	ERCC2	1	79.91	63.66	76.89
ERCC3	ERCC3	2	79.77	80.72	71.85
ERCC4	ERCC4	2	114.12	110.31	114.87
ERCC6	ERCC6	2	30.43	32.26	33.56
ERCC6L2	ERCC6L2	2	245.72	251.08	251.22
ERCC8	ERCC8	4	66.72	66.69	76.29
ERF	ERF	1	24.47	15.78	21.27
ERG	ERG	2	145.02	108.99	144.5
ERGIC1	ERGIC1	1	78.03	64.79	49.49
ERGIC2	ERGIC2	2	308.16	353.58	295.51
ERGIC3	ERGIC3	3	140.15	140.92	176.84
ERH	ERH	1	143.45	132.93	157.12
ERI1	ERI1	1	15.53	10.12	17.13
ERI2	ERI2	4	258.37	249.38	179.14
ERI3	ERI3	5	265.7	305.37	216.65
ERLEC1	ERLEC1	3	369.6	371.82	368.28
ERLIN1	ERLIN1	2	140.8	106.87	131.7
ERLIN2	ERLIN2	4	116.67	110.74	134.07
ERMARD	ERMARD	3	27.85	70.6	34.92
ERMP1	ERMP1	2	176.11	207.15	240.12
ERN1	ERN1	1	92.36	57.4	80.33
ERO1A	ERO1A	2	66.46	69.46	73.54
ERO1B	ERO1B	1	100.12	95.46	103.01
ERP29	ERP29	1	46.07	30.49	39.65
ERP44	ERP44	4	257.15	220.55	207.42
ERRFI1	ERRFI1	1	24.53	25.71	17.71
ESAM	ESAM	1	138.71	103.65	114.38
ESCO1	ESCO1	8	527.65	533.13	598.52
ESD	ESD	3	1075.65	1165.52	1284.71
ESF1	ESF1	3	149.66	125.33	117.2
ESPL1	ESPL1	1	20.63	16.44	17.08
ESR1	ESR1	4	421.24	252.55	309.46
ESRRA	ESRRA	1	1407.43	1704.04	1259.55
ESRRB	ESRRB	1	106.37	187.96	45.11
ESRRG	ESRRG	2	43.89	48.13	64.14
ESS2	ESS2	2	80.48	82.25	96.92
ESYT1	ESYT1	3	231.53	200.78	273.03
ESYT2	ESYT2	6	850.05	973.24	985.99
ETAA1	ETAA1	2	133.34	142.63	139.53
ETF1	ETF1	3	1105.96	1161.79	974.43
ETFA	ETFA	2	2983.77	4310.0	2762.63
ETFB	ETFB	3	1276.19	1891.51	1368.13
ETFBKMT	ETFBKMT	1	76.65	68.75	74.44
ETFDH	ETFDH	9	1897.36	3288.35	3163.95
ETFRF1	ETFRF1	3	429.04	507.69	403.72
ETHE1	ETHE1	2	210.52	227.37	189.22
ETNK1	ETNK1	1	101.0	90.72	96.59
ETNPPL	ETNPPL	1	39.93	69.44	24.92
ETS1	ETS1	4	445.38	296.39	293.33
ETS2	ETS2	3	515.66	397.21	547.93
ETV1	ETV1	1	16.65	12.22	8.79
ETV3	ETV3	2	85.69	74.92	106.78
ETV5	ETV5	1	30.86	19.77	29.99
ETV6	ETV6	1	14.07	13.47	17.45
EVA1B	EVA1B	1	31.95	14.22	17.52
EVC	EVC	2	84.01	72.68	86.1
EVC2	EVC2	1	28.2	24.36	27.6
EVI5	EVI5	3	101.79	75.6	91.09
EVI5L	EVI5L	1	234.51	228.8	194.29
EVL	EVL	1	23.81	15.21	17.67
EWSR1	EWSR1	5	480.61	481.03	574.54
EXD2	EXD2	1	19.66	24.14	4.48
EXO5	EXO5	2	100.95	99.58	76.59
EXO5_ZNF684	EXO5_ZNF684	2	30.09	23.15	15.13
EXOC1	EXOC1	4	361.35	442.36	365.34
EXOC2	EXOC2	5	152.35	141.78	119.51
EXOC3	EXOC3	3	767.41	869.04	738.12
EXOC4	EXOC4	1	292.27	286.81	282.76
EXOC5	EXOC5	1	453.51	459.85	491.03
EXOC6	EXOC6	3	149.71	162.75	160.85
EXOC6B	EXOC6B	3	171.68	166.22	154.23
EXOC7	EXOC7	5	469.42	530.88	490.56
EXOC8	EXOC8	2	166.4	162.06	148.19
EXOG	EXOG	3	60.37	63.29	44.07
EXOSC1	EXOSC1	2	106.46	104.53	115.76
EXOSC10	EXOSC10	1	179.33	199.37	114.36
EXOSC2	EXOSC2	1	29.04	22.63	41.8
EXOSC3	EXOSC3	1	42.99	40.32	41.2
EXOSC5	EXOSC5	1	50.09	47.22	63.87
EXOSC6	EXOSC6	1	32.09	30.8	35.16
EXOSC7	EXOSC7	1	42.83	38.86	48.18
EXOSC8	EXOSC8	1	69.34	90.43	80.77
EXOSC9	EXOSC9	1	408.08	486.52	304.21
EXPH5	EXPH5	1	14.81	13.19	17.46
EXT1	EXT1	1	179.75	140.78	176.32
EXT2	EXT2	1	177.43	144.17	162.82
EXTL1	EXTL1	1	197.83	209.05	120.9
EXTL2	EXTL2	3	59.02	56.38	70.88
EXTL3	EXTL3	2	72.36	102.23	86.07
EXTL3_LOC113269942	EXTL3_LOC113269942	5	480.56	517.89	372.16
EYA1	EYA1	4	112.68	162.56	128.22
EYA2	EYA2	1	22.99	50.13	27.77
EYA3	EYA3	5	127.04	119.09	152.88
EYA4	EYA4	1	458.38	385.12	441.54
EYS	EYS	1	15.75	19.01	10.44
EZH1	EZH1	2	333.85	321.23	321.34
EZH2	EZH2	1	14.43	11.08	22.22
EZR	EZR	2	164.08	86.22	162.31
F11R	F11R	1	234.46	167.52	153.67
F13A1	F13A1	1	73.66	60.08	95.41
F2RL2	F2RL2	1	44.06	24.63	29.24
F3	F3	1	47.35	43.43	42.94
F8	F8	4	359.42	326.42	334.01
FAAP100	FAAP100	3	66.41	60.83	41.61
FABP3	FABP3	2	7980.8	20774.08	11248.92
FABP4	FABP4	3	889.28	740.29	589.26
FABP5	FABP5	1	534.39	461.89	388.15
FADD	FADD	1	130.93	124.83	146.02
FADS2	FADS2	1	18.19	1.69	10.5
FADS3	FADS3	1	34.34	34.32	23.1
FAF1	FAF1	5	1057.32	1189.14	1003.57
FAF2	FAF2	1	126.08	112.95	104.39
FAH	FAH	1	75.65	80.86	53.15
FAHD1	FAHD1	3	858.32	923.73	855.34
FAM102A	FAM102A	1	18.96	9.46	27.35
FAM102B	FAM102B	1	97.96	57.0	86.26
FAM104A	FAM104A	2	166.26	163.68	190.37
FAM107A	FAM107A	1	246.56	216.28	191.55
FAM107B	FAM107B	2	55.19	30.03	61.72
FAM110B	FAM110B	3	136.62	136.4	232.27
FAM110C	FAM110C	2	97.13	54.0	82.9
FAM110D	FAM110D	2	50.42	40.41	60.08
FAM111B	FAM111B	1	16.02	11.56	17.81
FAM114A1	FAM114A1	3	118.81	59.34	100.86
FAM114A2	FAM114A2	1	487.65	524.14	383.83
FAM117A	FAM117A	1	21.26	10.8	19.7
FAM118A	FAM118A	1	51.86	41.37	41.48
FAM118B	FAM118B	7	286.58	310.07	249.52
FAM120A	FAM120A	1	1060.31	1091.9	1021.28
FAM120B	FAM120B	4	207.8	180.59	223.63
FAM120C	FAM120C	1	53.76	53.24	62.47
FAM122A	FAM122A	2	96.06	116.56	107.05
FAM122B	FAM122B	1	22.95	24.17	25.77
FAM124B	FAM124B	1	34.72	21.71	21.67
FAM126A	FAM126A	2	164.8	148.98	162.97
FAM126B	FAM126B	2	77.94	74.66	98.75
FAM129A	FAM129A	2	933.15	738.54	727.58
FAM129B	FAM129B	1	162.55	110.97	131.94
FAM129C	FAM129C	1	19.85	12.4	9.67
FAM131A	FAM131A	4	145.74	208.2	159.01
FAM133B	FAM133B	1	27.61	21.57	22.5
FAM133B_LOC113259966	FAM133B_LOC113259966	1	22.96	21.8	25.79
FAM135A	FAM135A	4	122.85	132.29	139.8
FAM136A	FAM136A	1	138.14	140.58	185.23
FAM13A	FAM13A	6	400.11	422.93	509.37
FAM13B	FAM13B	4	134.75	77.87	79.34
FAM13C	FAM13C	5	462.66	726.63	498.37
FAM149A	FAM149A	2	52.65	54.06	44.94
FAM149B1	FAM149B1	6	355.92	344.88	437.81
FAM151B	FAM151B	2	66.55	64.57	59.39
FAM160A1	FAM160A1	4	1790.29	2050.92	2432.78
FAM160A2	FAM160A2	2	44.41	49.06	31.8
FAM160B1	FAM160B1	1	220.31	239.41	241.68
FAM160B2	FAM160B2	2	737.79	773.13	604.77
FAM161A	FAM161A	2	27.12	38.3	56.26
FAM161B	FAM161B	2	307.31	284.41	367.93
FAM162A	FAM162A	1	708.55	813.32	512.04
FAM168A	FAM168A	3	168.59	126.24	158.76
FAM168B	FAM168B	2	233.78	195.63	306.73
FAM171A1	FAM171A1	2	67.69	35.71	67.91
FAM171A2	FAM171A2	1	29.01	31.19	51.24
FAM171B	FAM171B	1	34.5	13.47	22.82
FAM172A	FAM172A	4	278.72	303.85	340.91
FAM173A	FAM173A	2	112.55	105.13	83.14
FAM173B	FAM173B	2	48.33	51.73	33.6
FAM174A	FAM174A	2	224.92	254.18	223.14
FAM174B	FAM174B	1	76.82	55.38	44.46
FAM177A1	FAM177A1	1	50.03	19.85	52.76
FAM180A	FAM180A	1	29.11	19.5	27.62
FAM180B	FAM180B	1	35.84	17.18	25.88
FAM184B	FAM184B	1	263.55	203.68	249.36
FAM185A	FAM185A	2	72.2	82.06	36.26
FAM189A2	FAM189A2	1	344.91	360.66	425.56
FAM189B	FAM189B	3	293.7	317.36	304.31
FAM192A	FAM192A	3	191.24	209.13	210.75
FAM193A	FAM193A	2	83.03	62.37	78.73
FAM198B	FAM198B	1	365.43	199.45	142.92
FAM199X	FAM199X	1	101.95	99.12	125.12
FAM19A2	FAM19A2	1	55.51	57.93	72.66
FAM204A	FAM204A	2	163.2	189.31	130.98
FAM206A	FAM206A	2	59.56	66.89	54.8
FAM207A	FAM207A	3	104.48	108.12	137.79
FAM208A	FAM208A	5	374.74	368.23	381.39
FAM208B	FAM208B	4	195.29	180.87	208.99
FAM20B	FAM20B	2	115.88	136.83	151.52
FAM210A	FAM210A	2	240.4	304.58	205.82
FAM210B	FAM210B	2	724.8	662.11	498.45
FAM214A	FAM214A	8	401.53	495.66	411.69
FAM214B	FAM214B	2	48.22	58.55	40.27
FAM217B	FAM217B	3	90.47	62.57	87.06
FAM219A	FAM219A	3	88.29	85.94	112.04
FAM219B	FAM219B	5	202.25	205.16	213.01
FAM220A	FAM220A	2	792.15	859.94	976.72
FAM222B	FAM222B	1	21.23	19.87	21.27
FAM234A	FAM234A	4	212.17	231.29	186.6
FAM234B	FAM234B	2	73.88	76.13	68.84
FAM241A	FAM241A	1	28.87	19.7	22.93
FAM241B	FAM241B	1	14.11	12.28	19.46
FAM32A	FAM32A	1	324.07	342.88	348.26
FAM3A	FAM3A	2	130.67	145.76	125.67
FAM3C	FAM3C	1	133.47	91.08	130.13
FAM43A	FAM43A	1	141.61	116.27	121.53
FAM45A	FAM45A	3	141.17	111.14	87.86
FAM49B	FAM49B	2	84.03	112.5	117.42
FAM50A	FAM50A	1	248.81	265.0	260.16
FAM53A	FAM53A	2	63.01	89.23	92.42
FAM53B	FAM53B	1	3042.02	2640.57	1965.14
FAM53C	FAM53C	2	236.73	262.74	270.11
FAM57A	FAM57A	1	22.64	9.05	20.98
FAM76A	FAM76A	1	306.85	271.44	327.53
FAM76B	FAM76B	1	11.09	12.9	23.32
FAM78A	FAM78A	1	640.46	362.73	321.71
FAM81A	FAM81A	1	15.88	7.02	17.9
FAM83C_LOC113258537	FAM83C_LOC113258537	1	28.07	27.53	26.86
FAM83H	FAM83H	1	10.57	6.12	28.37
FAM84B	FAM84B	1	32.6	24.36	42.62
FAM89A	FAM89A	1	22.72	17.04	21.86
FAM89B	FAM89B	1	290.01	325.11	342.06
FAM8A1	FAM8A1	1	230.62	218.9	267.46
FAM91A1	FAM91A1	1	103.92	84.1	111.35
FAM92A	FAM92A	3	74.23	88.03	70.86
FAM98A	FAM98A	3	423.23	449.24	407.1
FAM98B	FAM98B	1	53.42	58.73	50.27
FAM98C	FAM98C	1	73.39	71.07	88.31
FAN1	FAN1	6	1014.98	1078.91	777.18
FANCF	FANCF	1	8.69	14.43	21.98
FAP	FAP	1	167.1	82.85	118.24
FAR1	FAR1	5	377.05	481.07	315.1
FARP1	FARP1	2	205.33	91.49	136.89
FARP2	FARP2	3	123.06	121.7	125.28
FARS2	FARS2	2	325.99	379.88	263.99
FARSA	FARSA	1	232.87	224.13	171.28
FARSB	FARSB	4	433.65	514.5	449.69
FAS	FAS	3	116.94	143.4	99.14
FASN	FASN	1	513.6	137.33	72.78
FASTK	FASTK	6	886.27	907.64	761.8
FASTKD1	FASTKD1	2	89.5	120.79	97.79
FASTKD2	FASTKD2	3	387.09	455.1	301.59
FASTKD3	FASTKD3	2	106.62	103.38	71.3
FASTKD5	FASTKD5	1	199.54	246.2	148.97
FAT1	FAT1	4	799.31	577.72	634.75
FAT3	FAT3	1	17.27	5.41	10.29
FAT4	FAT4	2	363.78	200.84	421.3
FAU	FAU	2	3329.66	3310.32	4777.94
FAXC	FAXC	1	73.21	36.34	86.8
FAXDC2	FAXDC2	3	78.68	55.06	100.67
FBF1	FBF1	1	20.01	16.39	10.71
FBH1	FBH1	3	378.86	399.73	271.48
FBL	FBL	1	305.05	318.71	306.52
FBLIM1	FBLIM1	1	36.76	19.91	24.97
FBLN1	FBLN1	4	705.89	398.84	450.88
FBLN2	FBLN2	4	928.31	523.5	553.55
FBLN5	FBLN5	3	201.82	189.88	171.6
FBLN7	FBLN7	2	82.43	36.44	37.59
FBN1	FBN1	1	3427.32	1711.03	1963.26
FBN2	FBN2	1	28.16	22.74	20.69
FBN3	FBN3	1	26.15	20.13	20.15
FBP2	FBP2	1	1358.45	942.35	838.12
FBRS	FBRS	1	69.64	55.23	74.33
FBRSL1	FBRSL1	1	35.17	27.92	32.97
FBXL12	FBXL12	1	25.05	26.98	22.3
FBXL14	FBXL14	2	44.89	49.32	58.99
FBXL15	FBXL15	1	16.29	17.33	25.49
FBXL17	FBXL17	4	289.37	273.7	330.02
FBXL18	FBXL18	1	76.82	68.38	86.14
FBXL20	FBXL20	2	138.51	135.29	140.96
FBXL22	FBXL22	1	33.69	28.96	60.42
FBXL3	FBXL3	3	312.26	326.59	303.21
FBXL4	FBXL4	4	258.91	275.13	264.29
FBXL5	FBXL5	4	586.27	664.74	594.88
FBXL6	FBXL6	1	33.34	32.9	24.2
FBXL7	FBXL7	2	50.91	30.24	37.3
FBXL8	FBXL8	1	26.58	17.86	15.41
FBXO11	FBXO11	3	300.33	274.53	240.21
FBXO21	FBXO21	6	370.76	371.05	354.69
FBXO22	FBXO22	1	63.36	58.8	68.31
FBXO25	FBXO25	1	19.15	14.48	40.47
FBXO28	FBXO28	1	319.13	353.18	372.98
FBXO3	FBXO3	6	599.09	679.98	761.96
FBXO30	FBXO30	1	349.31	408.81	317.51
FBXO31	FBXO31	2	2441.4	2482.05	2308.05
FBXO32	FBXO32	3	9077.59	12064.24	6638.91
FBXO33	FBXO33	1	57.19	60.84	35.46
FBXO34	FBXO34	3	214.88	208.98	187.55
FBXO38	FBXO38	2	109.26	52.55	89.63
FBXO40	FBXO40	12	4122.37	6028.69	3424.49
FBXO42	FBXO42	2	121.76	117.24	170.55
FBXO45	FBXO45	1	45.8	44.77	51.8
FBXO46	FBXO46	1	19.19	22.13	30.8
FBXO6	FBXO6	3	193.59	248.29	163.67
FBXO7	FBXO7	3	98.69	119.07	106.55
FBXO8	FBXO8	2	49.83	54.76	60.46
FBXO9	FBXO9	6	346.07	333.45	401.19
FBXW11	FBXW11	4	316.76	310.46	297.79
FBXW12	FBXW12	4	129.38	119.91	161.43
FBXW2	FBXW2	5	317.36	277.0	373.39
FBXW4	FBXW4	1	317.12	348.11	314.52
FBXW7	FBXW7	3	412.42	379.86	319.09
FBXW8	FBXW8	1	635.55	721.72	666.82
FCF1	FCF1	2	66.36	84.06	68.74
FCGR2B	FCGR2B	1	45.16	35.97	33.86
FCGRT	FCGRT	3	561.67	532.1	936.31
FCHO2	FCHO2	1	134.8	136.09	142.21
FCHSD2	FCHSD2	1	46.73	38.81	54.55
FDFT1	FDFT1	3	1350.98	1651.32	1893.64
FDPS	FDPS	3	186.24	186.74	140.48
FDX1	FDX1	2	205.24	250.83	171.47
FDX2	FDX2	1	85.2	83.17	77.04
FDXR	FDXR	2	36.08	49.22	40.53
FECH	FECH	2	948.54	1117.87	904.72
FEM1A	FEM1A	1	7393.97	7872.86	6624.97
FEM1B	FEM1B	2	769.69	737.11	765.64
FEM1C	FEM1C	1	367.45	265.98	242.46
FEM1C_LOC113261605	FEM1C_LOC113261605	1	42.95	24.65	22.38
FEN1	FEN1	1	111.06	124.86	123.96
FER	FER	2	73.59	54.15	83.85
FERMT2	FERMT2	5	952.04	874.08	1050.16
FERMT3	FERMT3	1	25.51	20.28	16.7
FEZ1	FEZ1	1	128.73	161.75	129.67
FEZ2	FEZ2	2	167.87	194.26	157.62
FGD1	FGD1	1	14.2	16.52	19.02
FGD4	FGD4	3	114.42	91.18	88.17
FGD5	FGD5	5	279.0	243.37	222.3
FGD6	FGD6	2	72.05	87.23	96.82
FGF1	FGF1	3	208.93	436.12	170.98
FGF13	FGF13	1	176.34	162.49	217.35
FGF2	FGF2	2	55.38	43.93	61.75
FGF6	FGF6	1	174.58	56.36	143.54
FGF7	FGF7	2	49.32	25.27	27.74
FGF9	FGF9	1	20.03	29.51	26.51
FGFR1	FGFR1	5	326.01	196.17	241.21
FGFR1OP	FGFR1OP	2	152.25	158.18	124.43
FGFR1OP2	FGFR1OP2	3	160.16	152.71	135.74
FGFR4	FGFR4	1	20.85	10.4	17.62
FGFRL1	FGFRL1	1	26.85	42.67	28.56
FGGY	FGGY	7	299.74	366.09	407.6
FGL2	FGL2	1	431.56	355.54	390.13
FHL1	FHL1	32	59923.68	67449.5	61721.83
FHL2	FHL2	4	331.14	774.47	201.16
FHL3	FHL3	4	2244.93	1937.93	1826.18
FHL5	FHL5	2	148.64	126.2	127.58
FHOD1	FHOD1	3	757.88	708.01	672.04
FHOD3	FHOD3	3	1082.17	1183.6	851.64
FIBIN	FIBIN	1	80.8	83.3	52.33
FIBP	FIBP	1	321.84	323.49	286.9
FICD	FICD	2	45.63	49.12	51.13
FIG4	FIG4	2	236.55	289.42	266.7
FILIP1	FILIP1	3	2079.05	1944.17	2202.02
FILIP1L	FILIP1L	2	157.01	83.18	150.53
FILIP1L_LOC113250506	FILIP1L_LOC113250506	5	1371.13	1097.42	1014.24
FIP1L1	FIP1L1	5	216.44	233.66	209.16
FIS1	FIS1	2	1916.05	2149.75	1577.77
FITM1	FITM1	1	844.03	798.83	578.57
FITM2	FITM2	3	152.52	164.73	210.84
FKBP10	FKBP10	1	69.79	27.84	45.43
FKBP14	FKBP14	1	30.51	16.94	30.18
FKBP15	FKBP15	2	69.0	67.84	93.57
FKBP1A	FKBP1A	2	225.92	231.13	252.58
FKBP2	FKBP2	2	59.87	60.69	55.14
FKBP3	FKBP3	3	2060.36	2765.52	2081.99
FKBP4	FKBP4	1	817.21	660.65	507.74
FKBP5	FKBP5	8	751.74	639.94	419.25
FKBP8	FKBP8	2	423.02	459.73	480.05
FKBP9	FKBP9	1	648.74	441.81	459.96
FKBPL	FKBPL	1	28.87	30.98	43.56
FKRP	FKRP	1	182.74	184.77	163.8
FKTN	FKTN	5	97.23	88.58	94.66
FLAD1	FLAD1	2	88.09	97.15	67.71
FLCN	FLCN	3	295.78	317.92	222.88
FLI1	FLI1	2	101.56	62.29	80.73
FLII	FLII	5	1983.41	2380.22	2836.92
FLNA	FLNA	4	2014.76	1135.04	1952.4
FLNB	FLNB	2	323.13	220.85	209.58
FLNC	FLNC	7	27808.92	25310.79	23928.57
FLOT1	FLOT1	4	775.97	830.29	668.6
FLOT2	FLOT2	3	219.15	273.0	320.08
FLRT2	FLRT2	1	74.93	56.04	20.32
FLT1	FLT1	3	728.69	611.96	618.48
FLT3LG	FLT3LG	2	28.73	28.9	35.75
FLT4	FLT4	1	70.29	36.39	51.13
FLVCR1	FLVCR1	1	84.25	80.52	118.21
FLYWCH1	FLYWCH1	1	42.04	26.35	41.73
FMC1	FMC1	3	232.09	243.92	284.96
FMN1	FMN1	2	53.32	139.88	77.96
FMNL1	FMNL1	1	26.42	16.9	9.1
FMNL2	FMNL2	2	74.21	58.44	69.82
FMNL3	FMNL3	1	52.04	25.19	24.15
FMO1	FMO1	1	100.86	113.87	88.88
FMO2	FMO2	3	192.64	147.78	167.09
FMO5	FMO5	1	41.93	45.72	26.72
FMOD	FMOD	1	906.9	121.51	500.12
FMR1	FMR1	3	45.76	41.48	59.48
FN1	FN1	9	7274.01	1347.21	2334.23
FN3K	FN3K	1	140.05	163.17	168.26
FN3KRP	FN3KRP	1	14.57	15.92	28.29
FNBP1	FNBP1	3	45.67	47.4	63.79
FNBP1L	FNBP1L	3	127.89	106.02	108.8
FNBP4	FNBP4	5	171.12	136.56	158.1
FNDC1	FNDC1	1	204.3	53.28	113.7
FNDC10	FNDC10	1	33.45	45.76	39.02
FNDC3A	FNDC3A	3	142.79	91.95	131.17
FNDC3B	FNDC3B	2	352.85	280.17	326.63
FNDC4	FNDC4	1	17.33	15.4	21.02
FNIP1	FNIP1	3	905.67	1155.94	854.11
FNIP2	FNIP2	2	271.47	268.1	215.49
FNTA	FNTA	5	615.63	654.68	746.25
FOCAD	FOCAD	1	300.82	279.76	197.69
FOPNL	FOPNL	3	138.22	142.65	125.74
FOS	FOS	2	54.54	50.46	186.71
FOSL2	FOSL2	1	428.58	321.68	324.76
FOXJ2	FOXJ2	2	162.11	149.25	198.36
FOXJ3	FOXJ3	6	409.88	440.59	522.64
FOXK1	FOXK1	1	236.17	197.56	276.61
FOXK2	FOXK2	2	375.98	353.81	412.04
FOXN2	FOXN2	2	203.0	231.77	231.21
FOXN3	FOXN3	6	2009.77	2183.61	2556.88
FOXO1	FOXO1	1	114.52	90.02	90.95
FOXO3	FOXO3	2	669.07	632.18	564.54
FOXO4	FOXO4	1	294.18	302.18	306.26
FOXO6	FOXO6	1	35.68	25.73	18.91
FOXP1	FOXP1	3	134.45	102.18	145.12
FOXP3	FOXP3	1	23.01	23.16	26.49
FOXRED1	FOXRED1	1	125.3	159.51	108.98
FOXRED2	FOXRED2	1	15.98	10.48	20.31
FOXS1	FOXS1	1	22.52	12.82	14.31
FPGS	FPGS	2	44.77	37.85	32.51
FPGT	FPGT	1	19.32	26.44	16.01
FRAS1	FRAS1	1	166.37	139.21	69.13
FRAT1	FRAT1	1	29.56	20.25	16.26
FRAT2	FRAT2	1	56.87	57.9	56.02
FREM1	FREM1	2	33.56	21.09	30.27
FREM2	FREM2	1	230.89	167.41	142.51
FRG1	FRG1	1	134.04	146.51	129.4
FRMD1	FRMD1	2	8.59	42.48	54.52
FRMD3	FRMD3	4	932.21	766.05	809.47
FRMD4A	FRMD4A	1	70.03	48.98	55.1
FRMD4B	FRMD4B	3	133.17	85.84	73.08
FRMD6	FRMD6	4	169.18	107.09	152.7
FRMD8	FRMD8	1	37.23	26.01	25.22
FRRS1	FRRS1	1	17.82	10.06	8.81
FRS2	FRS2	2	94.12	91.07	102.53
FRS3	FRS3	1	44.9	62.2	55.36
FRY	FRY	3	894.78	844.81	541.53
FRYL	FRYL	2	349.76	293.38	318.39
FRZB	FRZB	1	20.71	23.32	15.69
FSCN1	FSCN1	2	225.7	120.23	143.59
FSD1L	FSD1L	3	845.97	910.86	1005.06
FSD2	FSD2	1	900.68	722.7	849.63
FSTL1	FSTL1	3	1852.75	932.0	1184.72
FSTL3	FSTL3	1	69.09	55.69	70.13
FTH1	FTH1	1	4065.19	4178.88	4141.68
FTL	FTL	2	2846.02	3978.32	3054.36
FTO	FTO	4	387.31	418.57	385.5
FTSJ1	FTSJ1	3	107.88	100.18	93.57
FTSJ3	FTSJ3	3	96.14	85.79	91.12
FUBP1	FUBP1	6	331.43	362.45	272.54
FUBP3	FUBP3	1	98.82	91.15	104.1
FUCA1	FUCA1	1	123.97	85.53	77.39
FUCA2	FUCA2	2	333.16	449.5	315.07
FUK	FUK	1	25.72	29.13	9.63
FUNDC1	FUNDC1	1	149.44	161.14	133.96
FUNDC2	FUNDC2	4	1636.55	1935.92	1252.7
FUOM	FUOM	4	158.65	210.63	174.11
FURIN	FURIN	1	267.34	258.1	274.72
FUS	FUS	5	261.19	228.32	291.6
FUT10	FUT10	2	99.07	72.64	132.57
FUT11	FUT11	1	39.61	25.15	36.58
FUZ	FUZ	4	154.02	191.0	254.19
FXN	FXN	1	130.92	109.9	119.76
FXR1	FXR1	10	8294.79	8284.55	9007.29
FXR2	FXR2	2	1846.6	2206.3	1741.94
FXYD1	FXYD1	5	2104.95	2157.29	3351.81
FXYD5	FXYD5	1	23.85	13.84	16.4
FXYD6	FXYD6	2	144.15	90.3	121.31
FYCO1	FYCO1	4	3230.4	3507.02	3593.37
FYN	FYN	2	80.6	49.62	51.65
FYTTD1	FYTTD1	2	866.21	975.54	953.94
FZD1	FZD1	2	63.31	39.38	78.43
FZD10	FZD10	1	22.51	25.9	29.11
FZD4	FZD4	2	368.33	299.77	302.04
FZD6	FZD6	3	152.28	111.61	125.47
FZD7	FZD7	1	168.32	152.19	169.91
FZD8	FZD8	1	28.77	11.94	22.61
FZD9	FZD9	1	10.88	62.86	22.53
FZR1	FZR1	3	179.8	168.46	172.52
G0S2	G0S2	1	65.32	70.29	123.58
G2E3	G2E3	2	52.95	55.15	58.8
G3BP1	G3BP1	4	2348.73	2359.48	1804.66
G3BP2	G3BP2	5	589.4	524.36	509.54
GAA	GAA	3	168.67	167.07	94.1
GAB1	GAB1	5	293.32	262.63	244.5
GAB2	GAB2	2	281.96	345.97	430.16
GAB3	GAB3	1	25.78	21.43	20.7
GABARAP	GABARAP	1	1084.73	1213.71	1097.14
GABARAPL1	GABARAPL1	2	562.9	616.54	446.55
GABARAPL2	GABARAPL2	2	772.6	933.05	750.88
GABPA	GABPA	2	163.44	158.92	165.48
GABPB1	GABPB1	1	27.98	22.92	30.2
GABPB2	GABPB2	2	126.81	97.02	139.6
GADD45A	GADD45A	1	54.98	26.94	57.78
GADD45B	GADD45B	1	52.51	31.42	57.88
GADD45G	GADD45G	1	47.11	62.06	175.23
GADD45GIP1	GADD45GIP1	1	129.87	132.36	109.5
GADL1	GADL1	4	808.01	407.26	59.74
GAK	GAK	2	74.27	58.86	94.86
GALC	GALC	1	14.26	19.23	26.86
GALE	GALE	1	38.7	38.59	52.25
GALK1	GALK1	1	64.53	62.82	100.06
GALK2	GALK2	4	82.77	83.03	98.73
GALM	GALM	2	155.85	183.56	188.1
GALNS	GALNS	1	28.5	23.75	16.23
GALNT1	GALNT1	2	465.46	450.3	519.68
GALNT10	GALNT10	3	142.64	151.69	111.69
GALNT11	GALNT11	8	290.95	311.84	263.08
GALNT12	GALNT12	1	40.94	24.57	31.11
GALNT15	GALNT15	3	137.34	159.75	185.91
GALNT16	GALNT16	1	53.86	29.55	59.77
GALNT17	GALNT17	2	375.49	364.11	282.72
GALNT18	GALNT18	1	45.0	25.99	25.9
GALNT2	GALNT2	2	387.96	368.23	556.06
GALT	GALT	1	29.2	28.72	24.82
GAMT	GAMT	2	2819.33	2409.57	2189.11
GAN	GAN	1	44.22	42.69	58.33
GANAB	GANAB	3	339.45	303.88	258.62
GANC	GANC	4	80.54	85.34	83.46
GAPDH	GAPDH	2	298506.48	263330.99	339080.25
GAPVD1	GAPVD1	4	368.85	324.34	342.96
GAREM1	GAREM1	2	58.95	40.08	49.09
GARS	GARS	1	374.97	324.57	447.8
GART	GART	7	500.2	576.07	501.61
GAS1	GAS1	1	114.95	77.44	85.74
GAS2L1	GAS2L1	1	35.0	24.74	26.71
GAS6	GAS6	1	302.71	258.14	208.72
GAS7	GAS7	1	55.12	34.63	48.67
GATA2	GATA2	1	37.44	29.61	35.32
GATAD1	GATAD1	1	74.37	65.25	67.7
