#Gene	Name/Description	Isoforms	1 T1 MeanExpLevel	1 T2 MeanExpLevel	1 T3 MeanExpLevel
TRMT12	TRMT12	4	159.99	162.56	139.95
TRMT13	TRMT13	5	173.54	208.37	225.13
TRMT1L	TRMT1L	4	198.44	218.93	182.94
TRMT2A	TRMT2A	4	261.9	230.25	177.61
TRMT2B	TRMT2B	2	165.88	196.81	212.4
TRMT44	TRMT44	1	32.0	30.7	44.77
TRMT5	TRMT5	6	306.77	292.98	232.86
TRMT6	TRMT6	3	152.91	153.33	172.03
TRMT61A	TRMT61A	3	236.56	167.86	181.93
TRMT61B	TRMT61B	4	100.75	99.99	121.6
TRMT9B	TRMT9B	1	46.49	46.39	58.26
TRMU	TRMU	6	161.59	147.97	171.59
TRNAU1AP	TRNAU1AP	10	894.42	850.99	675.01
TRNP1	TRNP1	1	10.9	14.87	21.39
TRNT1	TRNT1	6	232.02	182.96	167.15
TROVE2	TROVE2	3	629.99	647.27	599.79
TRPC1	TRPC1	4	128.56	139.37	131.28
TRPC3	TRPC3	2	41.32	47.97	34.4
TRPC4AP	TRPC4AP	3	1281.87	1205.17	914.73
TRPC6	TRPC6	1	59.98	59.47	71.11
TRPM3	TRPM3	4	122.79	177.21	170.61
TRPM4	TRPM4	1	490.25	376.98	232.88
TRPM6	TRPM6	1	176.62	207.09	271.27
TRPM7	TRPM7	4	1621.07	1637.93	1558.83
TRPS1	TRPS1	6	851.15	984.33	994.72
TRPT1	TRPT1	1	13.02	18.69	9.91
TRPV1	TRPV1	3	38.98	49.23	102.06
TRPV2	TRPV2	4	163.97	191.62	238.56
TRPV4	TRPV4	2	47.15	51.14	42.37
TRRAP	TRRAP	4	927.02	1101.23	1347.33
TRUB1	TRUB1	2	154.3	115.07	131.23
TRUB2	TRUB2	3	243.1	221.39	148.44
TSC1	TSC1	4	663.69	732.77	817.48
TSC2	TSC2	7	746.92	664.8	594.27
TSC22D1	TSC22D1	11	894.11	1103.44	952.82
TSC22D2	TSC22D2	3	508.24	761.32	696.38
TSC22D3	TSC22D3	8	2496.84	3316.12	1368.92
TSC22D4	TSC22D4	2	210.68	199.12	207.51
TSEN15	TSEN15	1	265.12	202.6	200.77
TSEN2	TSEN2	9	402.36	319.34	407.23
TSEN34	TSEN34	3	146.78	131.5	135.42
TSEN54	TSEN54	3	101.1	94.23	84.96
TSFM	TSFM	2	287.82	251.84	185.35
TSG101	TSG101	9	562.32	576.95	595.25
TSGA10	TSGA10	1	14.09	18.96	19.41
TSHR	TSHR	2	56.29	46.58	4.03
TSHZ1	TSHZ1	1	117.11	136.05	205.07
TSHZ2	TSHZ2	2	435.87	509.96	490.05
TSHZ3	TSHZ3	1	100.09	120.99	139.32
TSKU	TSKU	1	203.7	149.01	290.23
TSLP	TSLP	1	23.58	17.15	10.58
TSN	TSN	6	561.48	601.63	591.11
TSNARE1	TSNARE1	6	54.01	86.91	171.12
TSNAX	TSNAX	5	317.62	316.87	382.59
TSPAN11	TSPAN11	2	84.17	78.41	59.06
TSPAN12	TSPAN12	16	767.83	713.27	610.71
TSPAN13	TSPAN13	3	251.54	230.56	230.91
TSPAN14	TSPAN14	5	363.11	287.54	290.72
TSPAN15	TSPAN15	1	12.23	16.18	18.77
TSPAN17	TSPAN17	2	516.87	355.32	319.78
TSPAN18	TSPAN18	1	59.6	41.17	55.28
TSPAN2	TSPAN2	1	14.21	19.78	7.23
TSPAN3	TSPAN3	4	2129.72	2195.73	2068.54
TSPAN31	TSPAN31	3	532.57	460.51	335.37
TSPAN33	TSPAN33	1	0.72	7.15	17.88
TSPAN5	TSPAN5	2	66.15	76.09	93.58
TSPAN6	TSPAN6	3	414.21	498.79	730.34
TSPAN7	TSPAN7	1	43.85	46.84	47.07
TSPAN9	TSPAN9	10	779.85	683.25	549.77
TSPO	TSPO	4	3526.11	2192.48	1391.6
TSPOAP1	TSPOAP1	1	13.77	15.18	15.82
TSPYL2	TSPYL2	3	155.43	214.11	291.38
TSPYL5	TSPYL5	3	124.57	139.9	132.06
TSR1	TSR1	7	965.82	916.9	1268.79
TSR2	TSR2	2	541.77	544.89	545.19
TSR3	TSR3	3	172.59	141.92	131.73
TSSC4	TSSC4	1	74.04	63.34	65.11
TSSK4	TSSK4	1	161.09	142.2	112.9
TST	TST	1	235.44	145.32	89.9
TSTA3	TSTA3	5	317.1	232.98	175.68
TSTD1	TSTD1	1	11.07	16.06	9.35
TSTD2	TSTD2	4	304.29	246.86	256.58
TSTD3	TSTD3	1	9.93	13.19	13.85
TTBK2	TTBK2	3	285.23	340.7	428.3
TTC1	TTC1	2	458.41	334.7	343.52
TTC12	TTC12	1	13.65	17.82	32.36
TTC13	TTC13	6	285.74	248.49	266.92
TTC14	TTC14	8	620.95	482.56	486.72
TTC17	TTC17	3	721.33	650.78	557.76
TTC19	TTC19	2	207.23	213.64	182.01
TTC21A	TTC21A	3	99.81	90.67	108.82
TTC21B	TTC21B	7	543.93	580.22	582.81
TTC23	TTC23	4	209.28	201.64	125.63
TTC25	TTC25	3	52.3	54.5	23.78
TTC26	TTC26	2	216.33	271.73	233.86
TTC27	TTC27	7	327.26	346.08	306.81
TTC28	TTC28	1	460.29	529.7	584.29
TTC3	TTC3	17	4429.31	4730.53	4922.58
TTC31	TTC31	9	159.81	158.76	189.1
TTC32	TTC32	1	39.94	34.15	21.3
TTC33	TTC33	7	217.57	263.07	248.21
TTC36	TTC36	1	25.38	4.6	1.34
TTC37	TTC37	3	1166.33	1091.36	1238.29
TTC38	TTC38	6	311.0	257.92	289.87
TTC39A	TTC39A	2	36.73	40.83	59.96
TTC39B	TTC39B	2	134.9	190.36	257.37
TTC39C	TTC39C	1	17.8	19.13	31.83
TTC4	TTC4	5	336.63	264.25	263.86
TTC5	TTC5	3	149.58	121.9	106.72
TTC7A	TTC7A	6	766.51	646.07	631.14
TTC7B	TTC7B	4	892.53	967.58	751.45
TTC8	TTC8	2	74.28	78.27	86.94
TTC9	TTC9	1	47.9	39.82	38.45
TTC9C	TTC9C	3	63.0	49.41	57.31
TTF1	TTF1	3	344.57	349.48	391.23
TTF2	TTF2	3	99.59	117.27	127.06
TTI1	TTI1	2	57.32	63.57	39.24
TTI2	TTI2	5	109.91	118.75	101.16
TTL	TTL	1	498.89	454.73	455.91
TTLL1	TTLL1	3	60.23	54.51	67.83
TTLL11	TTLL11	1	21.54	19.68	26.52
TTLL12	TTLL12	5	819.93	600.0	384.32
TTLL3	TTLL3	7	159.16	244.63	577.7
TTLL4	TTLL4	2	68.54	68.75	80.76
TTLL5	TTLL5	7	332.06	381.85	493.9
TTLL7	TTLL7	5	599.79	505.7	437.39
ttNOVEL	ttNOVEL	6	461521.34	543874.77	342970.82
TTPA	TTPA	5	45.39	105.86	225.36
TTPAL	TTPAL	5	439.79	377.04	341.14
TTYH2	TTYH2	1	107.45	77.83	93.43
TTYH3	TTYH3	1	160.97	111.13	133.8
TUB	TUB	1	27.61	33.11	52.61
TUBA1C	TUBA1C	4	1784.83	1221.11	1814.01
TUBA8	TUBA8	4	158.81	156.21	161.32
TUBAL3	TUBAL3	1	36.62	51.81	12.38
TUBB	TUBB	3	3808.53	2495.49	2252.98
TUBB2B	TUBB2B	1	19.99	27.64	28.13
TUBB6	TUBB6	3	653.21	618.88	650.64
TUBB6_CIDEA	TUBB6_CIDEA	1	652.7	624.74	611.6
TUBD1	TUBD1	1	15.78	15.43	14.97
TUBE1	TUBE1	2	36.86	39.01	59.26
TUBGCP2	TUBGCP2	7	386.06	319.94	355.52
TUBGCP3	TUBGCP3	9	781.44	850.28	1082.05
TUBGCP4	TUBGCP4	9	345.39	401.38	410.11
TUBGCP5	TUBGCP5	5	475.38	387.98	357.44
TUBGCP6	TUBGCP6	5	290.52	285.61	532.75
TUFM	TUFM	4	1428.93	1166.93	873.51
TUFT1	TUFT1	1	35.57	36.02	43.15
TULP3	TULP3	3	218.99	191.08	267.33
TULP4	TULP4	3	376.21	486.98	536.99
TUSC1	TUSC1	1	19.41	22.14	16.01
TUSC2	TUSC2	1	205.76	199.31	182.45
TUSC3	TUSC3	3	225.63	198.02	175.25
TUT1	TUT1	6	157.14	144.5	133.94
TUT4	TUT4	10	870.34	1015.18	1245.43
TUT7	TUT7	10	619.19	727.46	803.66
TWF1	TWF1	3	1166.34	1106.56	849.82
TWF2	TWF2	4	598.28	617.67	529.12
TWIST1	TWIST1	1	117.98	134.33	114.3
TWIST2	TWIST2	2	188.78	226.53	242.59
TWISTNB	TWISTNB	2	123.41	123.28	119.33
TWNK	TWNK	3	75.8	72.4	64.41
TWSG1	TWSG1	3	686.78	629.79	586.91
TXK	TXK	1	28.66	32.17	32.5
TXLNA	TXLNA	7	885.56	877.0	948.21
TXLNG	TXLNG	4	838.61	1063.86	688.82
TXN2	TXN2	3	831.13	549.05	414.51
TXNDC11	TXNDC11	2	403.09	411.3	442.56
TXNDC12	TXNDC12	7	548.6	495.23	406.34
TXNDC15	TXNDC15	3	288.74	239.47	182.69
TXNDC16	TXNDC16	5	264.31	365.98	354.02
TXNDC17	TXNDC17	1	662.56	596.61	485.6
TXNDC5	TXNDC5	1	1081.89	966.59	1130.46
TXNDC8	TXNDC8	1	9.71	16.9	37.95
TXNDC9	TXNDC9	5	386.78	322.36	288.99
TXNIP	TXNIP	11	12223.82	26676.59	20836.6
TXNL1	TXNL1	5	940.67	739.11	756.25
TXNL4A	TXNL4A	5	102.12	79.92	71.76
TXNL4B	TXNL4B	2	130.38	138.78	132.85
TXNRD1	TXNRD1	6	652.81	670.92	897.11
TXNRD2	TXNRD2	1	62.34	55.95	51.61
TXNRD3	TXNRD3	2	304.22	315.95	237.65
TYK2	TYK2	8	245.15	246.54	274.63
TYMS	TYMS	1	18.82	20.84	61.84
TYRO3	TYRO3	1	312.48	196.54	115.13
TYROBP	TYROBP	2	83.12	91.56	115.67
TYSND1	TYSND1	2	108.81	76.85	45.96
TYW3	TYW3	2	132.71	127.52	99.13
TYW5	TYW5	4	226.85	240.36	251.25
U2AF1	U2AF1	4	138.28	161.75	198.45
U2AF1L4	U2AF1L4	2	73.42	62.18	55.2
U2AF2	U2AF2	7	484.34	433.38	459.21
U2SURP	U2SURP	8	1247.67	1285.6	1331.46
UACA	UACA	11	2253.61	2692.43	2057.68
UAP1	UAP1	19	4403.83	7958.28	6073.58
UBA1	UBA1	9	1679.72	1486.98	1525.79
UBA2	UBA2	3	819.16	772.39	782.76
UBA3	UBA3	6	657.35	643.18	760.8
UBA5	UBA5	2	274.5	230.79	331.22
UBA52	UBA52	3	3897.21	4711.39	5175.02
UBA6	UBA6	4	428.38	468.73	474.81
UBA7	UBA7	4	143.75	109.5	210.71
UBAC1	UBAC1	1	506.96	517.98	505.4
UBAC2	UBAC2	4	396.24	437.67	371.43
UBALD1	UBALD1	1	56.5	84.52	105.66
UBALD2	UBALD2	1	98.09	115.04	123.22
UBAP1	UBAP1	4	332.23	327.25	332.15
UBAP1L	UBAP1L	2	51.27	64.52	232.42
UBAP2	UBAP2	3	219.47	246.65	229.61
UBAP2L	UBAP2L	13	744.68	930.45	1249.36
UBASH3B	UBASH3B	2	73.67	102.9	80.27
UBC	UBC	1	25728.68	22351.39	18247.7
UBC_SCARB1_LOC113266876	UBC_SCARB1_LOC113266876	1	94.83	98.52	77.06
UBE2A	UBE2A	3	340.13	260.74	221.58
UBE2B	UBE2B	2	373.98	407.14	378.51
UBE2D1	UBE2D1	3	80.32	71.71	64.45
UBE2D2	UBE2D2	2	609.8	543.39	525.18
UBE2D3	UBE2D3	15	2462.8	2411.41	2092.3
UBE2E1	UBE2E1	4	269.11	280.75	317.75
UBE2E3	UBE2E3	3	300.19	357.73	373.51
UBE2F	UBE2F	2	414.92	394.98	409.72
UBE2G1	UBE2G1	6	712.1	795.17	648.9
UBE2G2	UBE2G2	4	1183.64	1023.02	825.16
UBE2H	UBE2H	3	1226.63	1276.54	1131.17
UBE2I	UBE2I	2	382.56	382.55	457.15
UBE2J1	UBE2J1	3	864.2	870.42	738.09
UBE2J2	UBE2J2	1	175.14	142.38	160.04
UBE2K	UBE2K	3	593.2	597.12	686.66
UBE2L3	UBE2L3	2	623.2	519.9	430.64
UBE2L6	UBE2L6	1	61.34	61.93	68.77
UBE2M	UBE2M	1	301.66	260.45	216.58
UBE2N	UBE2N	2	340.45	303.25	278.95
UBE2O	UBE2O	1	194.95	179.07	222.18
UBE2Q1	UBE2Q1	2	500.22	617.25	704.06
UBE2Q2	UBE2Q2	4	190.11	175.72	177.66
UBE2R2	UBE2R2	1	1047.95	1181.35	871.53
UBE2S	UBE2S	1	71.4	71.61	72.18
UBE2U	UBE2U	1	15.53	13.99	18.09
UBE2V1	UBE2V1	6	394.21	403.8	353.43
UBE2V2	UBE2V2	3	828.91	838.04	754.73
UBE2W	UBE2W	5	436.27	447.45	443.82
UBE2Z	UBE2Z	3	629.75	660.8	644.08
UBE3A	UBE3A	4	1285.21	1264.92	1173.8
UBE3B	UBE3B	7	748.42	573.5	468.38
UBE3C	UBE3C	2	1003.8	985.22	1020.7
UBE3D	UBE3D	4	195.96	167.94	181.03
UBE4A	UBE4A	3	2047.51	2181.29	1382.93
UBE4B	UBE4B	2	499.22	448.18	484.66
UBFD1	UBFD1	6	893.19	762.36	847.79
UBIAD1	UBIAD1	2	111.83	109.5	125.56
UBL3	UBL3	2	995.26	1112.4	1225.2
UBL4A	UBL4A	1	214.82	201.45	127.94
UBL4A_SLC10A3	UBL4A_SLC10A3	1	217.42	246.93	219.6
UBL5	UBL5	3	325.63	340.03	330.39
UBL7	UBL7	4	281.05	248.41	135.85
UBLCP1	UBLCP1	3	294.01	271.93	254.91
UBN1	UBN1	2	392.59	413.09	448.86
UBN2	UBN2	4	861.06	878.37	944.56
UBOX5	UBOX5	5	179.17	138.08	159.15
UBP1	UBP1	4	830.98	807.26	869.53
UBQLN1	UBQLN1	5	2691.23	1502.81	1460.37
UBQLN2	UBQLN2	2	211.04	203.71	230.73
UBQLN4	UBQLN4	1	391.61	406.34	414.95
UBR1	UBR1	2	1008.99	1129.35	1086.55
UBR2	UBR2	9	1478.32	1578.23	1192.31
UBR3	UBR3	3	2684.57	2621.43	2038.26
